CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
05111500;La Garonne à Port Ste-Marie;800;2019-09-17;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;386.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1840851;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05111500;La Garonne à Port Ste-Marie;800;2019-09-17;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1840851;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2016-08-30;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);12.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600338;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2016-08-30;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;354.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600338;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2016-08-30;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;36.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600338;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2017-07-19;10;Diatomées benthiques;2019-01-14;00:00:00;5856;Indice Biologique Diatomées (IBD);10.5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2017-07-19;10;Diatomées benthiques;2019-01-14;00:00:00;8059;Nombre d'unités diatomiques contributives;410.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2017-07-19;10;Diatomées benthiques;2019-01-14;00:00:00;8060;Nombre de taxons contributifs de l'IBD;33.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2018-07-31;10;Diatomées benthiques;2019-10-01;00:00:00;5856;Indice Biologique Diatomées (IBD);8.8;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777297;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2018-07-31;10;Diatomées benthiques;2019-10-01;00:00:00;8059;Nombre d'unités diatomiques contributives;391.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777297;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2018-07-31;10;Diatomées benthiques;2019-10-01;00:00:00;8060;Nombre de taxons contributifs de l'IBD;39.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777297;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2019-09-17;10;Diatomées benthiques;2020-04-02;00:00:00;5856;Indice Biologique Diatomées (IBD);11.5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841001;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2019-09-17;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;344.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841001;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112000;La Garonne en aval d'Agen;800;2019-09-17;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;46.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841001;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2017-06-15;00:00:00;7036;Indice Poisson Rivière (IPR);15.81;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;AFB_IPR_AG_2016;1400193;18006801702264;OFFICE NATIONAL DE L EAU ET DES MILIEUX AQUATIQUES - DELEGATION INTERREGIONALE AQUITAINE MIDI PYRENEES (ONEMA);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7036;Indice Poisson Rivière (IPR);15.8065586061145;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7644;Score de la métrique nombre total d’espèces (NTE);0.184071241727991;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.83753339924142;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.50121750237289;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7745;Score de la métrique densité d'individus invertivores (DII);0.172418511733468;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7746;Score de la métrique densité d'individus omnivores (DIO);1.56118229133396;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7786;Score de la métrique densité d'individus tolérants (DIT);2.70296417311741;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2016-10-20;4;Poissons;2020-12-08;;7787;Score de la métrique densité totale d'individus (DTI);4.84717148658732;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31148eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM148.0_PntCEPM0.55_ProfMStaM1.95_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2018-03-12;00:00:00;7036;Indice Poisson Rivière (IPR);17.2;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;AFB_IPR_AG_2017;1676714;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7036;Indice Poisson Rivière (IPR);17.2019068445113;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7644;Score de la métrique nombre total d’espèces (NTE);2.44867366148687;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.91449725642;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.80175483070131;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7745;Score de la métrique densité d'individus invertivores (DII);0.260078930022871;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7746;Score de la métrique densité d'individus omnivores (DIO);1.627668014311;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7786;Score de la métrique densité d'individus tolérants (DIT);2.94728337737648;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2017-09-22;4;Poissons;2020-12-08;;7787;Score de la métrique densité totale d'individus (DTI);3.20195077419275;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe31172eta2_SurfEchMc1250.0_SBVDKmc34401.0_DSrcKm332.4_LarMEauM153.0_PntCEPM0.55_ProfMStaM1.42_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7036;Indice Poisson Rivière (IPR);13.6523565953817;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7644;Score de la métrique nombre total d’espèces (NTE);2.26180432368152;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.88062118041262;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.65716169805817;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7745;Score de la métrique densité d'individus invertivores (DII);0.00433976747087976;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7746;Score de la métrique densité d'individus omnivores (DIO);0.89749100136364;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7786;Score de la métrique densité d'individus tolérants (DIT);1.92381565968266;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2018-09-24;4;Poissons;2019-07-04;;7787;Score de la métrique densité totale d'individus (DTI);2.0271229647122;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe39196eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM143.00_PntCEPM0.55_ProfMStaM1.67_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7036;Indice Poisson Rivière (IPR);9.9316475191021;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7644;Score de la métrique nombre total d’espèces (NTE);1.2125611183693;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.89454348685824;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.71337900213673;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7745;Score de la métrique densité d'individus invertivores (DII);0.313641416685282;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7746;Score de la métrique densité d'individus omnivores (DIO);0.53628313775145;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7786;Score de la métrique densité d'individus tolérants (DIT);1.13695536403536;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05112195;La Garonne à Agen (station RHP 05471013);500;2019-09-24;4;Poissons;2019-12-17;;7787;Score de la métrique densité totale d'individus (DTI);0.124283993265738;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82660eta2_SurfEchMc1250.00_SBVDKmc34401.00_DSrcKm332.40_LarMEauM154.00_PntCEPM0.55_ProfMStaM1.57_AltM42_TAir1C6.4_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05113000;La Garonne en amont d'Agen;700;2016-09-02;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637755;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
